Clone|text|to_user_id|from_user|id|from_user_id|lang|source|user_image_url|geo_type|geo_latitude|geo_longitude|created_at|time|type|rt_count|favorite_count|place|country|hashtags|urls|media_link|media_url|bounding_box|mentions_user|mentions_user_id|reply_user|reply_id|rt_user_id|rt_user|rt_id|rt_source|rt_created_at|user_tweets|user_followers|user_following|user_listed|user_favorited|user_created_at|user_lang|user_location|user_time_zone|user_description|user_url|user_protected_tweets|user_default_layout|user_default_image|images|median H|median S|median V|dominant color
0|Indio quer cachimbo, indio quer fazer fumaÃ§aðÿÿ¶ http://t.co/WABTFzy6fE||Danielidesep|606128884120190976|248097075|pt|Twitter for Android |http://pbs.twimg.com/profile_images/601556464327630848/1zgc1J4M_normal.jpg||||Wed Jun 03 16:02:41 +0000 2015|1433347361|Tweet|0|2|||||http://twitter.com/Danielidesep/status/606128884120190976/photo/1|http://pbs.twimg.com/media/CGlm_WuWoAAkgoA.jpg|||||||||||5273|345|340|0|2176|Sun Feb 06 07:08:10 +0000 2011|pt||Greenland|Sociedade esportiva, minha vida Ã© Palmeiras! 1914 âÿÿ|||||100510.jpg|37|13|50|2D2B27
0|RT @FrasesdaKefera: ''Ã­ndio nÃ£o quer sorrir'', sorria Ã­ndio!  (@Kefera e @gustastockler) http://t.co/jmCQi8ICec||isammagri|606128874146131968|2738526760|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/607647142321254400/--TTvMXV_normal.jpg||||Wed Jun 03 16:02:39 +0000 2015|1433347359|Retweet|79|0|||||http://twitter.com/FrasesdaKefera/status/605875890455613440/photo/1|http://pbs.twimg.com/media/CGiA6SxUQAAUyYz.png||FrasesdaKefera, Kefera, gustastockler|66256190, 37545509, 31631327|||66256190|FrasesdaKefera|605875890455613440|Twitter Web Client |Tue Jun 02 23:17:23 +0000 2015|24765|1027|286|3|5312|Sat Aug 09 22:23:10 +0000 2014|pt|R.M.D.X.JJ. Follows ||I wanna see you smile  Olha lÃ¡ o jato fodac passando  Bea.|http://t.co/MdOIfbvlkx||||100117.png|22|91|152|936D56
0|Ãndio quer cachimbo, Ã­ndio quer fazer fumaÃ§a ðÿÿ¶ http://t.co/bRAal83try||leticiabeck94|606122856271986688|3033371256|pt|Twitter for Windows Phone |http://pbs.twimg.com/profile_images/607747409112924160/-J5K7HS2_normal.jpg||||Wed Jun 03 15:38:44 +0000 2015|1433345924|Tweet|0|0|||||http://twitter.com/leticiabeck94/status/606122856271986688/photo/1|http://pbs.twimg.com/media/CGlhhmbXIAAsYHO.jpg|||||||||||2394|256|333|0|1465|Fri Feb 20 22:46:54 +0000 2015|pt|      14.05.2015 â€|Atlantic Time (Canada)|Ela jÃ¡ foi romÃ¢ntica, jÃ¡ foi boazinha, jÃ¡ foi muito tÃ­mida e tambÃ©m uma santinha, hoje ninguÃ©m sabe dizer o que ela Ã©...|||True||100511.jpg|27|32|108|68625F
0|AMAZONIA O ÃNDIO NÃÿO MATA ÃRVORE The Indian do not kill tree http://t.co/kGkqRjiQ2E http://t.co/hwvo1KNGak||iuri11_|606120808369520640|136671265|pt|Buffer |http://pbs.twimg.com/profile_images/460122894429716480/Y_7sqPQe_normal.jpeg||||Wed Jun 03 15:30:36 +0000 2015|1433345436|Tweet|0|0||||"""http://buff.ly/1HJvT2q"""|http://twitter.com/iuri11_/status/606120808369520640/photo/1|http://pbs.twimg.com/media/CGlfqeYXIAEHBeR.jpg|||||||||||872|118|1067|2|20|Sat Apr 24 15:39:27 +0000 2010|en|sÃ£o paulo, brasil|Brasilia|AMAZONIA, financial market, arts, culture,photography,ecology,books,|https://t.co/jR521jWWDe||||100512.jpg|17|175|174|AA5F39
0|Eu,um indÃ­gena e a orelha do caio http://t.co/8stMya0snd||gugaartmann|606120400070787072|51598468|pt|Twitter for Windows Phone |http://pbs.twimg.com/profile_images/599417432617390080/P3Pb3u7-_normal.png||||Wed Jun 03 15:28:59 +0000 2015|1433345339|Tweet|0|7|||||http://twitter.com/gugaartmann/status/606120400070787072/photo/1|http://pbs.twimg.com/media/CGlfSohXAAA4lKx.jpg|||||||||||11713|421|349|1|5916|Sun Jun 28 00:10:17 +0000 2009|en||Brasilia|Follow your steps and you will find, the unknown ways are in your mind|||||100513.jpg|34|44|179|A69F9A
0|RT @FrasesdaKefera: ''Ã­ndio nÃ£o quer sorrir'', sorria Ã­ndio!  (@Kefera e @gustastockler) http://t.co/jmCQi8ICec||keferaobuchmann|606117815612018688|2961483244|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/603877568085946368/FLYsDI7Y_normal.jpg||||Wed Jun 03 15:18:43 +0000 2015|1433344723|Retweet|79|0|||||http://twitter.com/FrasesdaKefera/status/605875890455613440/photo/1|http://pbs.twimg.com/media/CGiA6SxUQAAUyYz.png||FrasesdaKefera, Kefera, gustastockler|66256190, 37545509, 31631327|||66256190|FrasesdaKefera|605875890455613440|Twitter Web Client |Tue Jun 02 23:17:23 +0000 2015|1197|364|46|0|319|Mon Jan 05 03:41:34 +0000 2015|en|somewhere|Santiago|fÃ£ da ex gorda que Ã© amiga da baleia, da bichinha e namora um Ã­ndio..AAAHHHH E TEM UMA PUG MUCHO LOKA!! (insta: buchmannkefera)|||True||100117.png|22|91|152|936D56
0|""" TambÃ©m vou namorar um indio querida ""  @Kefera @ZeivaBuchmann http://t.co/fuCKWXTjzp"||isdreamer_|606116322037104640|2533379633|pt|Twitter for Android |http://pbs.twimg.com/profile_images/606209662481010688/-vQ7wPYX_normal.jpg||||Wed Jun 03 15:12:46 +0000 2015|1433344366|Tweet|0|0|||||http://twitter.com/isdreamer_/status/606116322037104640/photo/1|http://pbs.twimg.com/media/CGlblV1XIAAtFLT.jpg||Kefera, ZeivaBuchmann|37545509, 248488189||||||||2057|1747|1767|0|2817|Tue May 06 18:54:18 +0000 2014|pt||Brasilia|{ MAKTUB }|||||100514.jpg|156|81|39|1B1C20
0|RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||tomIinsonw|606113665960415232|3138751859|pt|Twitter for iPad |http://pbs.twimg.com/profile_images/605557053621456896/zPGrbWpz_normal.jpg||||Wed Jun 03 15:02:13 +0000 2015|1433343733|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|274|152|263|0|58|Sun Apr 05 23:28:36 +0000 2015|pt|brasil||fuck you anyway, all that matters is one direction|||True||100515.jpg|0|0|255|FFFFFF
1|RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||tomIinsonw|606113665960415232|3138751859|pt|Twitter for iPad |http://pbs.twimg.com/profile_images/605557053621456896/zPGrbWpz_normal.jpg||||Wed Jun 03 15:02:13 +0000 2015|1433343733|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|274|152|263|0|58|Sun Apr 05 23:28:36 +0000 2015|pt|brasil||fuck you anyway, all that matters is one direction|||True||100516.jpg|0|0|253|FEFEFF
1|RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||tomIinsonw|606113665960415232|3138751859|pt|Twitter for iPad |http://pbs.twimg.com/profile_images/605557053621456896/zPGrbWpz_normal.jpg||||Wed Jun 03 15:02:13 +0000 2015|1433343733|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|274|152|263|0|58|Sun Apr 05 23:28:36 +0000 2015|pt|brasil||fuck you anyway, all that matters is one direction|||True||100517.jpg|0|0|253|FEFFFF
1|RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||tomIinsonw|606113665960415232|3138751859|pt|Twitter for iPad |http://pbs.twimg.com/profile_images/605557053621456896/zPGrbWpz_normal.jpg||||Wed Jun 03 15:02:13 +0000 2015|1433343733|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|274|152|263|0|58|Sun Apr 05 23:28:36 +0000 2015|pt|brasil||fuck you anyway, all that matters is one direction|||True||100518.jpg|0|0|254|FFFFFF
0|Tarta temÃ¡tica de Fondant http://t.co/D99wIynhAu||indio_cafeteria|606113430450356225|3001667135|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/560122072202891264/p8xX13Sx_normal.jpeg||||Wed Jun 03 15:01:17 +0000 2015|1433343677|Tweet|0|0|||||http://twitter.com/indio_cafeteria/status/606113430450356225/photo/1|http://pbs.twimg.com/media/CGlY8-XUYAMicLx.jpg|||||||||||63|33|296|1|0|Tue Jan 27 17:03:16 +0000 2015|es|Sevilla|||||True||100519.jpg|15|241|192|BA44C
0|RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||larrytownx|606113113428127746|3259024115|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/599667352507174912/RnMigHRK_normal.jpg||||Wed Jun 03 15:00:01 +0000 2015|1433343601|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|187|14|33|0|0|Sat May 16 03:01:57 +0000 2015|pt||||||True||100515.jpg|0|0|255|FFFFFF
1|RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||larrytownx|606113113428127746|3259024115|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/599667352507174912/RnMigHRK_normal.jpg||||Wed Jun 03 15:00:01 +0000 2015|1433343601|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|187|14|33|0|0|Sat May 16 03:01:57 +0000 2015|pt||||||True||100516.jpg|0|0|253|FEFEFF
1|RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||larrytownx|606113113428127746|3259024115|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/599667352507174912/RnMigHRK_normal.jpg||||Wed Jun 03 15:00:01 +0000 2015|1433343601|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|187|14|33|0|0|Sat May 16 03:01:57 +0000 2015|pt||||||True||100517.jpg|0|0|253|FEFFFF
1|RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||larrytownx|606113113428127746|3259024115|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/599667352507174912/RnMigHRK_normal.jpg||||Wed Jun 03 15:00:01 +0000 2015|1433343601|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|187|14|33|0|0|Sat May 16 03:01:57 +0000 2015|pt||||||True||100518.jpg|0|0|254|FFFFFF
0|RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||liveyousky|606111142927286272|198586006|pt|Twitter for Android |http://pbs.twimg.com/profile_images/606251356337414144/Jbo_QYSi_normal.jpg||||Wed Jun 03 14:52:12 +0000 2015|1433343132|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|25826|834|723|2|3286|Mon Oct 04 18:10:16 +0000 2010|pt||Santiago|Imagina que loco se o de fato hetero pegasse o coleguinha da banda|http://t.co/ijaH9ScLfI||||100515.jpg|0|0|255|FFFFFF
1|RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||liveyousky|606111142927286272|198586006|pt|Twitter for Android |http://pbs.twimg.com/profile_images/606251356337414144/Jbo_QYSi_normal.jpg||||Wed Jun 03 14:52:12 +0000 2015|1433343132|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|25826|834|723|2|3286|Mon Oct 04 18:10:16 +0000 2010|pt||Santiago|Imagina que loco se o de fato hetero pegasse o coleguinha da banda|http://t.co/ijaH9ScLfI||||100516.jpg|0|0|253|FEFEFF
1|RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||liveyousky|606111142927286272|198586006|pt|Twitter for Android |http://pbs.twimg.com/profile_images/606251356337414144/Jbo_QYSi_normal.jpg||||Wed Jun 03 14:52:12 +0000 2015|1433343132|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|25826|834|723|2|3286|Mon Oct 04 18:10:16 +0000 2010|pt||Santiago|Imagina que loco se o de fato hetero pegasse o coleguinha da banda|http://t.co/ijaH9ScLfI||||100517.jpg|0|0|253|FEFFFF
1|RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||liveyousky|606111142927286272|198586006|pt|Twitter for Android |http://pbs.twimg.com/profile_images/606251356337414144/Jbo_QYSi_normal.jpg||||Wed Jun 03 14:52:12 +0000 2015|1433343132|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|25826|834|723|2|3286|Mon Oct 04 18:10:16 +0000 2010|pt||Santiago|Imagina que loco se o de fato hetero pegasse o coleguinha da banda|http://t.co/ijaH9ScLfI||||100518.jpg|0|0|254|FFFFFF
0|Bombas de papas para mis indios. http://t.co/r6vJ3glKXf||Veri_conG|606110568542535680|2668858792|pt|Twitter for Windows Phone |http://pbs.twimg.com/profile_images/607656808254185472/keHec-6U_normal.jpg||||Wed Jun 03 14:49:55 +0000 2015|1433342995|Tweet|0|11|||||http://twitter.com/Veri_conG/status/606110568542535680/photo/1|http://pbs.twimg.com/media/CGlWWbjWcAAXpU2.jpg|||||||||||30546|1108|639|7|22821|Thu Jul 03 18:44:16 +0000 2014|es|CABA|Atlantic Time (Canada)|Mujer,bisexual, âÿÿ. Estoy ocupada, no molestar.    âÿ¥Se piensan,se sienten uno en el otro , y asi se llevan a todos ladosâÿ¥|||||100520.jpg|23|67|89|56493F
0|RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||lauflouis|606109232681885696|2981874448|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/607209265703600129/Ty34AIwR_normal.jpg||||Wed Jun 03 14:44:36 +0000 2015|1433342676|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|28929|3258|2758|12|482|Fri Jan 16 22:38:40 +0000 2015|pt|always in my heart ddloferenda|Mid-Atlantic|boyfriend @niallhoran ~ ddlovato/onedirection ~ _lArry_StyLinsoOn_rEvezameNtoO.mp3|https://t.co/sKCwVNVvvs||||100515.jpg|0|0|255|FFFFFF
1|RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||lauflouis|606109232681885696|2981874448|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/607209265703600129/Ty34AIwR_normal.jpg||||Wed Jun 03 14:44:36 +0000 2015|1433342676|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|28929|3258|2758|12|482|Fri Jan 16 22:38:40 +0000 2015|pt|always in my heart ddloferenda|Mid-Atlantic|boyfriend @niallhoran ~ ddlovato/onedirection ~ _lArry_StyLinsoOn_rEvezameNtoO.mp3|https://t.co/sKCwVNVvvs||||100516.jpg|0|0|253|FEFEFF
1|RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||lauflouis|606109232681885696|2981874448|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/607209265703600129/Ty34AIwR_normal.jpg||||Wed Jun 03 14:44:36 +0000 2015|1433342676|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|28929|3258|2758|12|482|Fri Jan 16 22:38:40 +0000 2015|pt|always in my heart ddloferenda|Mid-Atlantic|boyfriend @niallhoran ~ ddlovato/onedirection ~ _lArry_StyLinsoOn_rEvezameNtoO.mp3|https://t.co/sKCwVNVvvs||||100517.jpg|0|0|253|FEFFFF
1|RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||lauflouis|606109232681885696|2981874448|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/607209265703600129/Ty34AIwR_normal.jpg||||Wed Jun 03 14:44:36 +0000 2015|1433342676|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|28929|3258|2758|12|482|Fri Jan 16 22:38:40 +0000 2015|pt|always in my heart ddloferenda|Mid-Atlantic|boyfriend @niallhoran ~ ddlovato/onedirection ~ _lArry_StyLinsoOn_rEvezameNtoO.mp3|https://t.co/sKCwVNVvvs||||100518.jpg|0|0|254|FFFFFF
0|Melhor Ã­ndio  âÿ¡ @gustastockler #Kesta http://t.co/3BNY4GNGXO||LayssaSayuri|606108919912669184|2155893098|pt|Twitter for Android |http://pbs.twimg.com/profile_images/605392483456061441/plBKQ_Ai_normal.jpg||||Wed Jun 03 14:43:22 +0000 2015|1433342602|Tweet|1|0|||#Kesta||http://twitter.com/LayssaSayuri/status/606108919912669184/photo/1|http://pbs.twimg.com/media/CGlU2VBWoAAVssx.jpg||gustastockler|31631327||||||||8054|153|144|1|5716|Sat Oct 26 01:09:15 +0000 2013|pt||Mid-Atlantic|âÿÿ16âÿÿ|||||100500.jpg|23|74|143|8B7561
0|RT @Indio_eh_nos: 2Âº Ato O JaraguÃ¡ Ã© Guarani: 18/6/2015 no VÃ£o Livre do MASP  http://t.co/ftXDZePh0m http://t.co/zae7Ge1a2L||fabioweintraub|606107322230841344|71168883|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/454810321857687552/hHpwQNAO_normal.png||||Wed Jun 03 14:37:01 +0000 2015|1433342221|Retweet|5|0||||"""http://www.indio-eh-nos.eco.br/2015/05/26/2o-ato-o-jaragua-e-guarani-1862015-no-vao-livre-do-masp/"""|http://twitter.com/Indio_eh_nos/status/604373021558706176/photo/1|http://pbs.twimg.com/media/CGMqDzxUIAAjrAQ.png||Indio_eh_nos|2368242392|||2368242392|Indio_eh_nos|604373021558706176|Twitter Web Client |Fri May 29 19:45:31 +0000 2015|3415|260|238|7|3|Thu Sep 03 04:13:32 +0000 2009|pt||Greenland||||||100274.png|149|81|197|818C97
0|RT @brains9: Tribo Kipiai, cheia de Ã­ndios do marketing que querem resultados - http://t.co/BR6Iq5kUZ9 http://t.co/5UkfRLYWa3||SpaceToday1|606106950540128258|338335282|pt|Twitter for Android |http://pbs.twimg.com/profile_images/587756133227618304/0PUEQ798_normal.png||||Wed Jun 03 14:35:32 +0000 2015|1433342132|Retweet|8|0||||"""http://b9.cm/1Ic8Lwm"""|http://twitter.com/brains9/status/606058248324587520/photo/1|http://pbs.twimg.com/media/CGkmxANUIAACWFF.jpg||brains9|148854179|||148854179|brains9|606058248324587520|B9 |Wed Jun 03 11:22:01 +0000 2015|84793|9955|4760|118|521|Tue Jul 19 12:38:13 +0000 2011|en|SÃ£o Paulo|Santiago|Site/Blog de notÃ­cias cientÃ­ficas focado principalmente em astronomia, astronÃ¡utica, astrofÃ­sica, fÃ­sica e os demais mistÃ©rios do universo.|http://t.co/0RDcxr27EB||||100509.jpg|0|0|32|242424
0|RT @FrasesdaKefera: ''Ã­ndio nÃ£o quer sorrir'', sorria Ã­ndio!  (@Kefera e @gustastockler) http://t.co/jmCQi8ICec||bruuh281298|606103507335155712|3292791076|pt|Twitter for Android |http://pbs.twimg.com/profile_images/602480030170611713/glmzjF67_normal.jpg||||Wed Jun 03 14:21:51 +0000 2015|1433341311|Retweet|79|0|||||http://twitter.com/FrasesdaKefera/status/605875890455613440/photo/1|http://pbs.twimg.com/media/CGiA6SxUQAAUyYz.png||FrasesdaKefera, Kefera, gustastockler|66256190, 37545509, 31631327|||66256190|FrasesdaKefera|605875890455613440|Twitter Web Client |Tue Jun 02 23:17:23 +0000 2015|34|6|19|0|5|Thu May 21 09:50:20 +0000 2015|pt||||||True||100117.png|22|91|152|936D56
0|RT @brains9: Tribo Kipiai, cheia de Ã­ndios do marketing que querem resultados - http://t.co/BR6Iq5kUZ9 http://t.co/5UkfRLYWa3||vitor_ramalho|606099177555271680|161480780|pt|Twitter for Windows Phone |http://pbs.twimg.com/profile_images/606316634761011200/PceoaAyI_normal.png||||Wed Jun 03 14:04:39 +0000 2015|1433340279|Retweet|8|0||||"""http://b9.cm/1Ic8Lwm"""|http://twitter.com/brains9/status/606058248324587520/photo/1|http://pbs.twimg.com/media/CGkmxANUIAACWFF.jpg||brains9|148854179|||148854179|brains9|606058248324587520|B9 |Wed Jun 03 11:22:01 +0000 2015|4279|957|993|34|464|Wed Jun 30 23:47:14 +0000 2010|pt|BrasÃ­lia, Brazil||20, Es-te-no-ti-pis-ta, entusiasta analÃ³gico, modelo de Bigode, observador profissional de nuvens, coach ontolÃ³gico nÃ£o-certificado, 8biter e mÃ­ope.|||||100509.jpg|0|0|32|242424
0|RT @FrasesdaKefera: ''Ã­ndio nÃ£o quer sorrir'', sorria Ã­ndio!  (@Kefera e @gustastockler) http://t.co/jmCQi8ICec||manuhdossantos|606097177690185729|303013909|pt|Twitter for Android |http://pbs.twimg.com/profile_images/565602460643762176/exyvVOSp_normal.png||||Wed Jun 03 13:56:42 +0000 2015|1433339802|Retweet|79|0|||||http://twitter.com/FrasesdaKefera/status/605875890455613440/photo/1|http://pbs.twimg.com/media/CGiA6SxUQAAUyYz.png||FrasesdaKefera, Kefera, gustastockler|66256190, 37545509, 31631327|||66256190|FrasesdaKefera|605875890455613440|Twitter Web Client |Tue Jun 02 23:17:23 +0000 2015|19624|891|1206|7|451|Sun May 22 04:47:04 +0000 2011|pt|Brazil|Brasilia|Why, why Manuela, why?|||||100117.png|22|91|152|936D56
0|Oportunidade do @mdagovbr para empreendimentos da agricultura familiar indÃ­gena!  https://t.co/Eal0bb15Tf||TriboViva|606095379080298496|2419533014|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/450385954201538560/z7D3ZsQo_normal.png||||Wed Jun 03 13:49:33 +0000 2015|1433339373|Quoted tweet|0|0||||"""https://twitter.com/mdagovbr/status/606094839365693440"""||||mdagovbr|113430831||||mdagovbr|606094839365693440|||12|18|41|0|36|Sun Mar 30 21:14:51 +0000 2014|en-gb|Porto Alegre - RS||A Tribo Viva Ã© uma rede de plataformas digitais colaborativas para fomento e qualificaÃ§Ã£o do mercado de gastronomia consciente.|http://t.co/Hdf2u452EH||||100521.png|40|31|237|EBE6C9
0|MPT investiga situaÃ§Ã£o trabalhista de Ã­ndios na regiÃ£o de Bauru http://t.co/yGNq3oYTVw http://t.co/0lswmiKu5Y||SociedadeJusta|606095037202440192|361602367|pt|dlvr.it |http://pbs.twimg.com/profile_images/1717296741/imagem_20justi_C3_A7a_normal.jpg||||Wed Jun 03 13:48:12 +0000 2015|1433339292|Tweet|0|0||||"""http://dlvr.it/B4yZVh"""|http://twitter.com/SociedadeJusta/status/606095037202440192/photo/1|http://pbs.twimg.com/media/CGlIOZtUAAAu30f.jpg|||||||||||60232|127|97|3|3|Thu Aug 25 01:32:39 +0000 2011|pt|PERNAMBUCO|Brasilia|Direito do Consumidor  NotÃ­cias  InformaÃ§Ãµes  Utilidade pÃºblica #SJNews|||True||100522.jpg|48|56|130|767065
0|EstÃ£o abertas as inscriÃ§Ãµes para os empreendimentos da agricultura familiar indÃ­gena http://t.co/Vqma6rIGii http://t.co/5aHDquclKc||mdagovbr|606094839365693440|113430831|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/605393261029650432/B92SQdkI_normal.png||||Wed Jun 03 13:47:25 +0000 2015|1433339245|Tweet|6|7||||"""http://goo.gl/1PYXK8"""|http://twitter.com/mdagovbr/status/606094839365693440/photo/1|http://pbs.twimg.com/media/CGlIC1AWcAA6Jjp.png|||||||||||15732|41708|992|379|2019|Thu Feb 11 18:52:00 +0000 2010|pt|BrasÃ­lia, DF |Santiago|Perfil oficial do MinistÃ©rio do Desenvolvimento AgrÃ¡rio. Acompanhe aqui as noticias da agricultura familiar que alimenta o Brasil! http://t.co/7sexmfzho1|http://t.co/ACwc1EWiBd||||100521.png|40|31|237|EBE6C9
0|MPT investiga situaÃ§Ã£o trabalhista de Ã­ndios na regiÃ£o deÂ Bauru http://t.co/mnYFPlzo7G http://t.co/NhqQ2x9MY5||ojornal_on|606092905476849664|2886830236|pt|WordPress.com |http://pbs.twimg.com/profile_images/535771867416494080/70RcqgMw_normal.png||||Wed Jun 03 13:39:43 +0000 2015|1433338783|Tweet|0|0||||"""http://www.jornalon.com/mpt-investiga-situacao-trabalhista-de-indios-na-regiao-de-bauru/"""|http://twitter.com/ojornal_on/status/606092905476849664/photo/1|http://pbs.twimg.com/media/CGlGSQvUAAALMyC.jpg|||||||||||81673|45|0|3|0|Fri Nov 21 12:25:02 +0000 2014|pt|brasil|||http://t.co/YibRfpPUxk||True||100523.jpg|91|48|138|678168
