text|to_user_id|from_user|id|from_user_id|lang|source|user_image_url|geo_type|geo_latitude|geo_longitude|created_at|time|type|rt_count|favorite_count|place|country|hashtags|urls|media_link|media_url|bounding_box|mentions_user|mentions_user_id|reply_user|reply_id|rt_user_id|rt_user|rt_id|rt_source|rt_created_at|user_tweets|user_followers|user_following|user_listed|user_favorited|user_created_at|user_lang|user_location|user_time_zone|user_description|user_url|user_protected_tweets|user_default_layout|user_default_image|images
RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||LARRYCARNAL|605506185060589568|1331569225|pt|Twitter for Android |http://pbs.twimg.com/profile_images/606266188839022592/v7TulWJW_normal.png||||Mon Jun 01 22:48:18 +0000 2015|1433198898|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|63236|2421|1872|15|4905|Sat Apr 06 13:08:06 +0000 2013|pt|Emy is mine |Brasilia||http://t.co/pDJDvv6kPt||||100515.jpg;100516.jpg;100517.jpg;100518.jpg
Crianças indígenas apresentam canções da etnia Tikuna no Fórum Mundial de Educação… http://t.co/6WdusaK8qg http://t.co/ao6oGl37Wn||marcos_pontes|605504385506934784|120302135|pt|dlvr.it |http://pbs.twimg.com/profile_images/542763458475741184/AMH2Ryx__normal.jpeg||||Mon Jun 01 22:41:09 +0000 2015|1433198469|Tweet|0|0||||"""http://dlvr.it/B3k1zP"""|http://twitter.com/marcos_pontes/status/605504385506934784/photo/1|http://pbs.twimg.com/media/CGcvB52UIAA1bCA.jpg|||||||||||95538|1073|682|2|9|Sat Mar 06 01:59:28 +0000 2010|pt||La Paz|Parintinense e Radialista|||||100667.jpg
RT @arianapopozuda: tatuagens do Justin: 10º - Índio. É em homenagem à Bruce, seu avô. ♡♡ #JustinForMMVA http://t.co/33FmMZjhIs||rbdponny2728|605503152687878144|1112120130|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/603678299441758213/jq-eBujp_normal.jpg||||Mon Jun 01 22:36:15 +0000 2015|1433198175|Retweet|80|0|||#JustinForMMVA||http://twitter.com/arianapopozuda/status/604671368282669056/photo/1|http://pbs.twimg.com/media/CGQ5Z2nW0AIg3FP.png||arianapopozuda|2587485703|||2587485703|arianapopozuda|604671368282669056|Twitter Web Client |Sat May 30 15:31:03 +0000 2015|14498|721|781|3|15916|Tue Jan 22 17:30:20 +0000 2013|pt||Santiago||||||100644.png
RT @orgsniall: O índio, a baleia e a natureza, e foram felizes para sempre #kesta http://t.co/hZ4jrTfjFf||alicegeneroso|605501956271013888|541158475|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/605409128601796608/Rtj4gGaL_normal.jpg||||Mon Jun 01 22:31:30 +0000 2015|1433197890|Retweet|75|0|||#kesta||http://twitter.com/orgsniall/status/604594313381744640/photo/1|http://pbs.twimg.com/media/CGPzUWkWoAEU1vw.jpg||orgsniall|339057873|||339057873|orgsniall|604594313381744640|Twitter for Android |Sat May 30 10:24:51 +0000 2015|394|182|459|0|147|Fri Mar 30 21:57:21 +0000 2012|pt|sombrio sc|Mid-Atlantic|- Alicegeneroso__ - Alicegeneroso   #Kesta|||||100138.jpg
RT @arianapopozuda: tatuagens do Justin: 10º - Índio. É em homenagem à Bruce, seu avô. ♡♡ #JustinForMMVA http://t.co/33FmMZjhIs||sgftbiebr|605501319076585473|2677389212|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/607243550686904320/atPKr1pW_normal.png||||Mon Jun 01 22:28:58 +0000 2015|1433197738|Retweet|80|0|||#JustinForMMVA||http://twitter.com/arianapopozuda/status/604671368282669056/photo/1|http://pbs.twimg.com/media/CGQ5Z2nW0AIg3FP.png||arianapopozuda|2587485703|||2587485703|arianapopozuda|604671368282669056|Twitter Web Client |Sat May 30 15:31:03 +0000 2015|68571|4584|3038|11|17737|Thu Jul 24 15:41:51 +0000 2014|pt|♕  02.09.14 ♕ (rj)|Brasilia|justin and selena all that matters to me|||||100644.png
So abri o Twitter http://t.co/LW5WBBnmOC||Caiu_doCeu|605501277611671552|3044498653|pt|Twitter for Windows Phone |http://pbs.twimg.com/profile_images/605208352789045248/CPHIBPoe_normal.jpg||||Mon Jun 01 22:28:48 +0000 2015|1433197728|Tweet|0|1|||||http://twitter.com/Caiu_doCeu/status/605501277611671552/photo/1|http://pbs.twimg.com/media/CGcsM94W0AAetvh.jpg|||||||||||18012|7355|6223|5|7628|Thu Feb 26 19:35:02 +0000 2015|pt|Rio de Janeiro/Duque de caxias|Atlantic Time (Canada)|17//Sam Smith//Flamengo////Carioca//Eletrônica sou apaixonado ♥❤//Hora de Aventura❤//Skrillex// The Walking Dead//|||||100668.jpg
Crianças indígenas apresentam canções da etnia Tikuna no Fórum Mundial de Educação… http://t.co/fG2PZKWxtj http://t.co/ywFtkTNzKY||jorleytavares|605500380949024768|61759609|pt|dlvr.it |http://pbs.twimg.com/profile_images/599394913/Massami_Ulbra_005_normal.jpg||||Mon Jun 01 22:25:15 +0000 2015|1433197515|Tweet|0|0||||"""http://dlvr.it/B3jh98"""|http://twitter.com/jorleytavares/status/605500380949024768/photo/1|http://pbs.twimg.com/media/CGcrY06UIAEfD0j.jpg|||||||||||61826|508|1|6|1|Fri Jul 31 12:29:53 +0000 2009|pt|Manaus - Amazonas |La Paz|Parintinense, botafoguense, sou caprichoso e pai.|http://t.co/h2G9hW3aBC||||100669.jpg
Crianças indígenas apresentam canções da etnia Tikuna no Fórum Mundial de Educação… http://t.co/9W302RmIFJ http://t.co/D7kgclcJZX||key_wins|605500374355542016|120298376|pt|dlvr.it |http://pbs.twimg.com/profile_images/2921434255/d0075865e337167b66b9909bb82ad5f1_normal.jpeg||||Mon Jun 01 22:25:13 +0000 2015|1433197513|Tweet|0|0||||"""http://dlvr.it/B3jVb0"""|http://twitter.com/key_wins/status/605500374355542016/photo/1|http://pbs.twimg.com/media/CGcrYb6UYAA-IP3.jpg|||||||||||22631|77|92|0|0|Sat Mar 06 01:42:09 +0000 2010|pt|Manaus|La Paz||http://t.co/dLg18878||||100670.jpg
RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||wonderlarryland|605500313928388608|2341227972|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607876414575149056/fs3xAVpo_normal.jpg||||Mon Jun 01 22:24:59 +0000 2015|1433197499|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|8669|983|1081|1|1493|Thu Feb 13 02:09:39 +0000 2014|pt|cellbit marvel dc the nbhd ldr||Larry is the best couple, Larry is the best romance and Larry is true love, are so beautiful and passionate about their looks and touches FUCK I'M CRYING|https://m.ask.fm/L4rrytrue||||100515.jpg;100516.jpg;100517.jpg;100518.jpg
RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||alcantarabros|605500105777639425|1615900544|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/604816136446832640/tzaBGNK0_normal.png||||Mon Jun 01 22:24:09 +0000 2015|1433197449|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|70221|2987|62|10|7297|Tue Jul 23 19:00:22 +0000 2013|pt|brasil|Brasilia|crf, fcb, fcbm / https://t.co/sPWIo3S90F|https://t.co/oMwzTugzBT||||100515.jpg;100516.jpg;100517.jpg;100518.jpg
RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||niallshyeyes|605500053197885440|2149401830|pt|Twitter for Android |http://pbs.twimg.com/profile_images/606267612524343296/bFJzsdOV_normal.png||||Mon Jun 01 22:23:56 +0000 2015|1433197436|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|40196|2533|1764|9|1039|Tue Oct 22 17:10:27 +0000 2013|pt||Brasilia|harryandlouis liamandsophia|||||100515.jpg;100516.jpg;100517.jpg;100518.jpg
RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||louisacudida|605499950726848513|885041922|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/590560700961050624/nqswPkdM_normal.png||||Mon Jun 01 22:23:32 +0000 2015|1433197412|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|142349|19912|8915|70|1483|Tue Oct 16 18:48:35 +0000 2012|pt||Brasilia|tem gente que nasce com o cu virado pra lua, tem gente que nasce com a lua toda no cu|||||100515.jpg;100516.jpg;100517.jpg;100518.jpg
RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||fckithazza|605498643022520320|3100422083|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607370430018691072/JFHyxLv4_normal.jpg||||Mon Jun 01 22:18:20 +0000 2015|1433197100|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|2209|552|576|0|2999|Fri Mar 20 22:02:25 +0000 2015|pt||Atlantic Time (Canada)|[louis voice] sou linda sou gostosa tenho cara de cocota %%|||||100515.jpg;100516.jpg;100517.jpg;100518.jpg
RT @ecologista1: É amanhã! https://t.co/1LDvabYp9m||Indio_eh_nos|605498230365765633|2368242392|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/439975265096060928/oxyjhI7w_normal.jpeg||||Mon Jun 01 22:16:42 +0000 2015|1433197002|Retweet|4|0||||"""https://twitter.com/Indio_eh_nos/status/605436518832873473"""||||ecologista1|118886323|||118886323|ecologista1|605489990768988160|Twitter Web Client |Mon Jun 01 21:43:57 +0000 2015|3034|2067|340|29|31|Sun Mar 02 04:00:28 +0000 2014|pt|Brasil|Brasilia|Índio é nós: não somos um grupo, somos vários, unidos na resistência contra os ataques às terras e às vidas dos índios no Brasil.|http://t.co/HJ0te8UNzH||||100671.jpg
RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||notlarryfreedom|605497967764746240|1645572584|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/607205009105776641/xCcFOpEH_normal.jpg||||Mon Jun 01 22:15:39 +0000 2015|1433196939|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|41382|2300|594|25|1658|Sun Aug 04 16:14:48 +0000 2013|en|leticia • ra • valmeia.com |Brasilia|vacilao morre cedo|http://t.co/1SLtTCmOG3||||100515.jpg;100516.jpg;100517.jpg;100518.jpg
RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||thexonlyreason|605496495689875456|1357881680|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607936749491376128/cp3fGK5m_normal.jpg||||Mon Jun 01 22:09:48 +0000 2015|1433196588|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|19977|1289|890|2|20|Tue Apr 16 21:05:44 +0000 2013|pt|✧･ﾟ:*✧･louisandharry･✧･ﾟ:*✧|Brasilia|the only dates i want are tour dates|||||100515.jpg;100516.jpg;100517.jpg;100518.jpg
RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||magclone|605496323203309568|423763989|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/601341251070390272/rp-Gd3eJ_normal.jpg||||Mon Jun 01 22:09:07 +0000 2015|1433196547|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|9800|560|589|1|1690|Mon Nov 28 22:25:40 +0000 2011|pt||Mid-Atlantic|se o oliver tivesse morrido afogado no queen's gambit, eu não estaria aqui sendo otária por serie de arqueiro verde|||||100515.jpg;100516.jpg;100517.jpg;100518.jpg
RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||shyharrysmile|605495556648144897|799446336|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/607057258233647104/h9UIpN1M_normal.png||||Mon Jun 01 22:06:04 +0000 2015|1433196364|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|44132|4768|1529|40|1559|Mon Sep 03 02:22:00 +0000 2012|pt|bella & lau & lexi|Brasilia|na escola fiz colegas no fundo do poço fiz irmaos|https://t.co/SnLqoeNz7P||||100515.jpg;100516.jpg;100517.jpg;100518.jpg
"RT @_ihu: "" Bandeirismo no século XXI:Quando a imprensa colabora com o genocídio indígena"" http://t.co/Za4qN0peHP http://t.co/ijx0gz9upF"||Fabianos40|605494635146952704|166228889|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/558604262742425600/UeHvsRtD_normal.jpeg||||Mon Jun 01 22:02:25 +0000 2015|1433196145|Retweet|6|0||||"""http://bit.ly/1dH8VC2"""|http://twitter.com/_ihu/status/605482750234140672/photo/1|http://pbs.twimg.com/media/CGbhOLPWgAE7mwG.jpg||_ihu|41123392|||41123392|_ihu|605482750234140672|TweetDeck |Mon Jun 01 21:15:11 +0000 2015|14478|432|607|0|12666|Tue Jul 13 17:11:20 +0000 2010|pt|Belo Horizonte||Apenas observando.|||True||100666.jpg
RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||larrysucker|605494385493573634|1259923657|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/600847246838603777/P5f6ILwR_normal.jpg||||Mon Jun 01 22:01:25 +0000 2015|1433196085|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|53254|1198|874|5|6209|Mon Mar 11 16:54:42 +0000 2013|en|❁✩louisandharry❀✧ |Buenos Aires|todo mundo é gay so noa dwscobriu ainda!!!-&/@/|https://t.co/EEPY2O51UX||||100515.jpg;100516.jpg;100517.jpg;100518.jpg
Gestantes, idosos, indígenas e presos têm prioridade para a vacina contra a gripe: http://t.co/Eq790va36I http://t.co/SM3VvXlkkq||rederms|605494088541057024|65448095|pt|Scup |http://pbs.twimg.com/profile_images/568073635571589120/5s6J71ht_normal.jpeg||||Mon Jun 01 22:00:14 +0000 2015|1433196014|Tweet|0|0||||"""http://goo.gl/iAMhOq"""|http://twitter.com/rederms/status/605494088541057024/photo/1|http://pbs.twimg.com/media/CGclqldWoAEKJtS.png|||||||||||54583|11361|3908|267|1636|Thu Aug 13 19:41:41 +0000 2009|pt|Brasil|Brasilia|Comunicação comunitária que leva informações de interesse público a entidades de classe, ONGs, lideranças comunitárias.|http://t.co/7EW79WjudM||||100672.png
"RT @_ihu: "" Bandeirismo no século XXI:Quando a imprensa colabora com o genocídio indígena"" http://t.co/Za4qN0peHP http://t.co/ijx0gz9upF"||cadulorena|605493811901546498|174901520|pt|Twitter for iPad |http://pbs.twimg.com/profile_images/580261446291963904/7_EFAFqW_normal.jpg||||Mon Jun 01 21:59:08 +0000 2015|1433195948|Retweet|6|0||||"""http://bit.ly/1dH8VC2"""|http://twitter.com/_ihu/status/605482750234140672/photo/1|http://pbs.twimg.com/media/CGbhOLPWgAE7mwG.jpg||_ihu|41123392|||41123392|_ihu|605482750234140672|TweetDeck |Mon Jun 01 21:15:11 +0000 2015|185770|2272|307|40|635|Thu Aug 05 03:07:59 +0000 2010|pt||Brasilia||||||100666.jpg
RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||stylinsonroyal|605493526906945536|2434726156|pt|Twitter for Android |http://pbs.twimg.com/profile_images/602644986086162432/-XNxAQ0x_normal.jpg||||Mon Jun 01 21:58:00 +0000 2015|1433195880|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|11604|789|428|2|247|Tue Mar 25 03:22:30 +0000 2014|pt||Brasilia|LOUIS IS IN FACT STRAIGHT or not|||||100515.jpg;100516.jpg;100517.jpg;100518.jpg
RT @g1: Lagarta que surge no período das chuvas vira refeição de índios em Roraima http://t.co/fGAztC4V6g #G1 http://t.co/nZZIFPsyFm||rhahamady|605493227744018432|29133352|pt|Twitter for Android |http://pbs.twimg.com/profile_images/547754378179141632/YS9UDcmB_normal.jpeg||||Mon Jun 01 21:56:49 +0000 2015|1433195809|Retweet|71|0|||#G1|"""http://glo.bo/1ct71TR"""|http://twitter.com/g1/status/605385567770058752/photo/1|http://pbs.twimg.com/media/CGanirhWwAAEGFT.jpg||g1|8802752|||8802752|g1|605385567770058752|TweetDeck |Mon Jun 01 14:49:01 +0000 2015|29083|336|86|4|2807|Mon Apr 06 03:14:41 +0000 2009|en|brasilia|Brasilia|Love ♡|||||100605.jpg
RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||zerrietapes|605492916002418689|628799428|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/600128438897348609/lQUsG7da_normal.jpg||||Mon Jun 01 21:55:35 +0000 2015|1433195735|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|72643|1879|1541|16|4739|Fri Jul 06 22:58:58 +0000 2012|pt|Little Mix, CeCe Frey follow |Brasilia|fifth harmony aquela banda q tem harmonia no nome mas não sabe fazer uma  louis&harry zayn&perrie liam&sophia|http://t.co/OMK4Loey4X||||100515.jpg;100516.jpg;100517.jpg;100518.jpg
RT @withlarryfeels: devolve o brasil pros indio e pede desculpa http://t.co/z5Ku2bqmp6||careonlarry|605492332402774016|2165672815|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/600409091962490880/nLB4119T_normal.jpg||||Mon Jun 01 21:53:16 +0000 2015|1433195596|Retweet|90|0|||||http://twitter.com/withlarryfeels/status/605447188836175873/photo/1|http://pbs.twimg.com/media/CGb6_5LWoAAsXp-.jpg||withlarryfeels|590237649|||590237649|withlarryfeels|605447188836175873|Twitter for Android |Mon Jun 01 18:53:53 +0000 2015|34919|2605|1638|14|2333|Wed Oct 30 23:53:27 +0000 2013|pt|louisandharry|Mid-Atlantic|fucking bastard you did that shit, I did that good • louisandharry|http://t.co/yEbT8UCmuY||||100515.jpg;100516.jpg;100517.jpg;100518.jpg
RT @_ihu: Suicídios de jovens indígenas motiva denúncia internacional http://t.co/sicyHEwVOq http://t.co/GZXKmnRTsF||nadia_steinmetz|605490388024074240|15677025|pt|Twitter for Android |http://pbs.twimg.com/profile_images/438699004814061568/rX0xQqd0_normal.jpeg||||Mon Jun 01 21:45:32 +0000 2015|1433195132|Retweet|10|0||||"""http://bit.ly/1PZTtBW"""|http://twitter.com/_ihu/status/605414891638288384/photo/1|http://pbs.twimg.com/media/CGbFeeFXEAAazrZ.png||_ihu|41123392|||41123392|_ihu|605414891638288384|TweetDeck |Mon Jun 01 16:45:32 +0000 2015|1265|122|159|6|14|Thu Jul 31 16:46:38 +0000 2008|en||Brasilia||||||100642.png
Um mês após assassinato, madeireiros não foram intimados e voltam a invadir território Ka’apor http://t.co/diyerT9Chq http://t.co/ldHDnykBZM||_ihu|605490299494744064|41123392|pt|TweetDeck |http://pbs.twimg.com/profile_images/576473698099601408/-MT0jgfr_normal.png||||Mon Jun 01 21:45:11 +0000 2015|1433195111|Tweet|5|1||||"""http://bit.ly/1PZTXry"""|http://twitter.com/_ihu/status/605490299494744064/photo/1|http://pbs.twimg.com/media/CGcR18mWQAAgWoB.png|||||||||||86415|10087|1566|324|50|Tue May 19 14:16:13 +0000 2009|pt|São Leopoldo|Brasilia|O IHU busca apontar novas questões e respostas para os grandes desafios de nossa época...|http://t.co/L8C2uVvxuj||||100673.png
RT @bocaonews: Itabuna: índios protestam contra corte no transporte escolar  http://t.co/eYK3W1a2oM http://t.co/ifMhxIBwrk||LidivanioCB|605486120596578308|2872177446|pt|Twitter for Android |http://pbs.twimg.com/profile_images/583024535584305152/lSxXtrd9_normal.jpg||||Mon Jun 01 21:28:35 +0000 2015|1433194115|Retweet|1|0||||"""http://ht.ly/NIObC"""|http://twitter.com/bocaonews/status/605409442805497857/photo/1|http://pbs.twimg.com/media/CGbYrikUQAARuUa.jpg||bocaonews|185816093|||185816093|bocaonews|605409442805497857|Hootsuite |Mon Jun 01 16:23:53 +0000 2015|4902|15|22|2|22|Wed Oct 22 23:34:41 +0000 2014|pt||||||True||100674.jpg
Na Suécia, Lugano se recupera, 'anda' com índios, toca tambor e sonha com o São Paulo.  Veja: http://t.co/zPs382k4AM http://t.co/swx3rdJLLP||SPFCDigital|605485683831148544|53549491|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/412556659123163136/CmmTSYD0_normal.jpeg||||Mon Jun 01 21:26:51 +0000 2015|1433194011|Tweet|68|109||||"""http://goo.gl/9JLG1U"""|http://twitter.com/SPFCDigital/status/605485683831148544/photo/1|http://pbs.twimg.com/media/CGceBR8WgAAe1ik.jpg|||||||||||53600|68415|337|342|54|Sat Jul 04 00:49:25 +0000 2009|pt|Taboão da Serra, São Paulo|Brasilia|A Rádio da Nação Tricolor. Prêmio Ford/ACEESP de 2º melhor Web Rádio do Estado de São Paulo em 2014|http://t.co/FyqOz7VmGM||||100675.jpg
@Kefera  sua vez de namorar o índio 💕💕💕 http://t.co/G5qca5CyRV|37545509|porra_Kethys|605485236428808192|3249364504|pt|Twitter for Android |http://pbs.twimg.com/profile_images/598288170321600512/r7B-9zq-_normal.jpg||||Mon Jun 01 21:25:04 +0000 2015|1433193904|Reply|0|0|||||http://twitter.com/porra_Kethys/status/605485236428808192/photo/1|http://pbs.twimg.com/media/CGcdnLCVAAAYVzU.jpg||Kefera|37545509|Kefera|||||||147|33|58|0|36|Wed May 13 00:44:51 +0000 2015|pt|||Snap: Insta: its_Kethys     4196046929|||True||100676.jpg
"RT @_ihu: "" Bandeirismo no século XXI:Quando a imprensa colabora com o genocídio indígena"" http://t.co/Za4qN0peHP http://t.co/ijx0gz9upF"||dianekerlley|605483554005483520|252882218|pt|Twitter for Android |http://pbs.twimg.com/profile_images/479220233568534528/9eYbF2Os_normal.jpeg||||Mon Jun 01 21:18:23 +0000 2015|1433193503|Retweet|6|0||||"""http://bit.ly/1dH8VC2"""|http://twitter.com/_ihu/status/605482750234140672/photo/1|http://pbs.twimg.com/media/CGbhOLPWgAE7mwG.jpg||_ihu|41123392|||41123392|_ihu|605482750234140672|TweetDeck |Mon Jun 01 21:15:11 +0000 2015|2821|66|63|1|144|Wed Feb 16 03:13:08 +0000 2011|pt|Santarém|Santiago|Passarinho. Gosta de ler notas de rodapé.|http://t.co/Pgia5UYALh||||100666.jpg
RT @NICKIMINAJBR_: Vamos todos dar as mãos, sentar com perninha de índio e chorar com essa Canção 😭 😭 😭 http://t.co/iuEX2vsgmn||MarcelleVieira2|605483357531729921|609597738|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/604068884317093888/KYY8S7ua_normal.jpg||||Mon Jun 01 21:17:36 +0000 2015|1433193456|Retweet|3|0|||||http://twitter.com/NICKIMINAJBR_/status/605479782076313600/photo/1|http://pbs.twimg.com/media/CGcYo_LXEAEfRrx.jpg||NICKIMINAJBR_|118476329|||118476329|NICKIMINAJBR_|605479782076313600|Twitter for iPhone |Mon Jun 01 21:03:23 +0000 2015|20532|570|421|1|4666|Fri Jun 15 23:22:59 +0000 2012|pt|Rio de Janeiro, Brasil|Brasilia|Não leve a vida a sério , pois você nunca vai sair vivo dela!!!!|||||100677.jpg
"RT @_ihu: "" Bandeirismo no século XXI:Quando a imprensa colabora com o genocídio indígena"" http://t.co/Za4qN0peHP http://t.co/ijx0gz9upF"||Aguia_NewAge|605483301634240514|317451756|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/606907283809910784/ryO-enia_normal.jpg||||Mon Jun 01 21:17:23 +0000 2015|1433193443|Retweet|6|0||||"""http://bit.ly/1dH8VC2"""|http://twitter.com/_ihu/status/605482750234140672/photo/1|http://pbs.twimg.com/media/CGbhOLPWgAE7mwG.jpg||_ihu|41123392|||41123392|_ihu|605482750234140672|TweetDeck |Mon Jun 01 21:15:11 +0000 2015|93066|869|181|74|4295|Tue Jun 14 23:33:56 +0000 2011|pt|Paraty, Rio de Janeiro, Brasil|Greenland|#SempreJuntosPorUmMundoMelhor - #AlwaysTogetherForABetterWorld   Meio Ambiente e Causas Sociais/ Environment and Social Causes/ Medio Ambiente y Causas Sociales|||||100666.jpg
"RT @_ihu: "" Bandeirismo no século XXI:Quando a imprensa colabora com o genocídio indígena"" http://t.co/Za4qN0peHP http://t.co/ijx0gz9upF"||marandrea|605482834560749568|71384509|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/406905482/Ma24_normal.jpg||||Mon Jun 01 21:15:31 +0000 2015|1433193331|Retweet|6|0||||"""http://bit.ly/1dH8VC2"""|http://twitter.com/_ihu/status/605482750234140672/photo/1|http://pbs.twimg.com/media/CGbhOLPWgAE7mwG.jpg||_ihu|41123392|||41123392|_ihu|605482750234140672|TweetDeck |Mon Jun 01 21:15:11 +0000 2015|27079|226|294|13|2021|Thu Sep 03 22:55:46 +0000 2009|pt||Brasilia||||||100666.jpg
